酿玉当成酒，烧金且转丹。	且道德之为用，非特革命而已，事有易于革命者，而无道德亦不可就。	8, 8	0, 0	f
时之所重，仆之所轻。	折过墙隅，迷其所往。	2, 2	7, 7	t
拜手稽首，旅王若公。	祖若父两代侍郎，皇家的恩泽不可谓不厚，然而吴老太爷那时却是满腔子的‘革命’思想。	7, 7	1, 1	t
不知日之入	江上之清风	3, 3	2, 2	f
宾王亦落发，遍游名山，至灵隐，以周岁卒。当时虽败，且以匡复为名，故人多护脱之。	王公直虽无杀人之事，且有坑蚕之咎；法或可恕，情在难容。	25, 25	10, 10	t
肃肃鸨羽，集于苞栩。	败秦于注。	6, 6	2, 2	t
而德棣烽尘未息	门虽设而常关	0, 0	3, 3	t
启呱呱而泣。	不要为玩弄技巧而写诗。	3, 3	7, 7	t
今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	北冥有鱼，其名为鲲。	28, 28	7, 7	f
而君逆寡人者	人不知而不愠	0, 0	3, 3	t
有厥罪小，乃不可不杀。	后至者乃弗及遁。	5, 5	3, 3	t
请京，使居之。	草木生之，禽兽居之。	5, 5	3, 3	t
死之长短而在宗祝，则谁不择良宗祝而择寿也？	晋平公问于祁黄羊曰：‘南阳无令，其谁可而为之？’	4, 4	19, 19	f
山不在高，有仙则名；水不在深，有龙则灵。	今夫与人相若也，无丰年旁入之利，而独以完给者，非力则俭也。	7, 7	25, 25	f
则亦法也。典、法、则所用异，异其名也。	项羽闻龙且军破，则恐。	0, 0	8, 8	f
君不若使人问之，而固贤者也，用之未晚也。	死之长短而在宗祝，则谁不择良宗祝而择寿也？	8, 8	4, 4	t
时小黄门京兆高望幸于皇太子	此非孟德之困于周郎者乎	9, 9	6, 6	t
昔者邹忌以鼓琴见齐威王	但当涉猎，见往事耳	7, 7	5, 5	f
然中原未复，二圣未还，朕心歉然，卿等其勉之！	此因理直而言不得不直，非彼此有故渎之意也，弟其宽心勿畏可也。	18, 18	22, 22	t
衡因上疏陈事	因宾客至蔺相如朗谢罪	1, 1	0, 0	f
昔僧徒一万八千，今渐减少，并学大乘，寂定为业。	冯妇无可奈何，只得借游西湖为名，请了杨夫人、小六娘到船。	20, 20	13, 13	t
出声而人皆恶之兵刃既接	弃甲曳兵而走	2, 2	4, 4	f
焉得谖草？言树之背。	康公之母诚贤耶？则宜以淫荒失度命其子，焉用惧之以数？	0, 0	19, 19	t
其得疾之由，或以饮食	虽多忌克，而能以天下事为己任	7, 7	7, 7	f
汝其敬识百辟享。	此因理直而言不得不直，非彼此有故渎之意也，弟其宽心勿畏可也。	1, 1	22, 22	t
夫也不良，国人知之。	虽众人要行礼，也不曾受。	1, 1	7, 7	f
奚以知其然也	能以足音辨人	1, 1	1, 1	t
小属而支，大生而孥，恺悌祗敬，用底于理。	而家小郎子，大不端好。	2, 2	0, 0	t
此数美者，一归于先生	徘徊于斗牛之间	7, 7	2, 2	t
方六七十	且知方也	0, 0	2, 2	f
观其漆身吞炭	其真无马邪?	1, 1	0, 0	f
外不能战，内不能守，虽尧为主不能以不臣谐所谓不若之国。	神若宥之，传世无疆。	23, 23	1, 1	t
每假借于藏书之家	弗之怠	6, 6	1, 1	f
日月逝矣，岁不我与。	五十不从力政，六十不与服戎，七十不与宾客之事。	8, 8	10, 10	f
郑穆公使视客馆，则束载、厉兵、秣马矣。	其子趋而往视之，苗则槁矣。	8, 8	9, 9	t
帝牛不吉，以为稷牛。	若原州一面镇静，则本路只御捍西北一路，易为兵力。	6, 6	20, 20	t
夫上土难进而易退也	是进亦忧，退亦忧	7, 7	5, 5	t
以次遍历诸番国	策之不以其道	0, 0	3, 3	t
孰与君少长	失其所与，不知	1, 1	3, 3	f
必固其根本	知其不可	2, 2	1, 1	f
夫能之为言，已定之称。	我还要为各种各样的人办各种各样的事，做各种各样的工作。	3, 3	3, 3	f
呜呼！孰知赋敛之毒，有甚是蛇者乎！	语所谓暗合道妙者，而反以此相诋讥，抑何其不谅乎！	15, 15	22, 22	t
公摄位而欲求好于邾，故为蔑之盟。	若也利虽倍于今，而不便于后，弗为也；安虽长久，而以私其子孙，弗行也。	11, 11	15, 15	t
为此行也，荆败我，诸侯必叛之。	齐桓公问于宁戚曰：‘筦子今年老矣。为弃寡人而就世也，吾恐法令不行，人多失职，百姓疾怨，国多盗贼。’	0, 0	17, 17	t
明悟托生与本州……后出家为僧，取名佛印。	凡有爵者，与七十者，与未龀者，皆不为奴。	4, 4	5, 5	f
舟人大恐。徐而察之，则山下皆石穴罅。	人主不能不有游观、安燕之时，则不得不有疾病、物故之变焉。	10, 10	14, 14	f
深为从伯敦、导所器重	非臣倾首所能上按	7, 7	4, 4	f
以其境过清	以中有足乐者	0, 0	0, 0	t
他植者则不然	则请立太子为王	3, 3	0, 0	f
自魏其、武安之厚宾客，天子常切齿。	孔夫子之在中国，是权势者们捧起来的。	6, 6	3, 3	t
冯妇无可奈何，只得借游西湖为名，请了杨夫人、小六娘到船。	﹝王吉﹞皆好车马衣服，其自奉养极为鲜明，而亡金银锦绣之物。	13, 13	16, 16	f
生与来日，死与往日。	齐人无以仁义与王言者，岂以仁义为不美也？	1, 1	6, 6	f
吾有所善者皆疏，同产处临菑，善为方，吾不若，其方甚奇，非世之所闻也。	呼儿语若：后五百岁，俾饱而玄孙。	20, 20	3, 3	f
惟弈秋之为听。	郴江幸自绕彬山，为谁流下潇湘去？	4, 4	8, 8	f
令其读书，较之乃兄，竟高十倍。	便是深知乃兄为人的仲平也觉得这样的‘好整以暇’未免过了点分。	7, 7	4, 4	t
若与平生所闻不合	烨然若神人	0, 0	2, 2	f
是而子杀余之弟也。	大阉之乱，缙绅而能不易其志者，四海之大，有几人欤？	1, 1	7, 7	f
以八则治都鄙。	则亦法也。典、法、则所用异，异其名也。	2, 2	0, 0	t
虞常等七十余人欲发，其一人夜亡，告之。	狼曰：‘丈人知其一，未知其二。’	10, 10	7, 7	t
利人乎即为	异乎三子者之撰	2, 2	1, 1	t
我其为王穆卜。	郴江幸自绕彬山，为谁流下潇湘去？	2, 2	8, 8	t
何求为我，以戾庶正。	平常的集会，为节省时间，仅用汉维两种语言。	2, 2	6, 6	t
州司临门，急于星火	虎兕出于柙	6, 6	3, 3	f
故不战而强弱胜负已判矣	赵尝五战于秦，二败而三胜	6, 6	11, 11	f
憩于龙井亭	出没于鲸波万仞中	1, 1	2, 2	t
亦且无以持门户矣	且燕赵处秦革灭殆尽之际	1, 1	0, 0	f
怕则怕，追锋征起。	百仞之山，任负车登焉，何则，陵迟故也。	1, 1	12, 12	f
远观则景物粲然	居庙堂之高则忧其民	2, 2	5, 5	t
予时榜小舟，幅巾以往	以其求思之深而无不在也	8, 8	0, 0	f
作《师说》以贻之	不以物喜,不以己悲	5, 5	6, 6	f
公摄位而欲求好于邾，故为蔑之盟。	子曰：‘为之难，言之得无讱乎？’皇侃疏：为，犹行也。	11, 11	4, 4	t
儋州虽数百家之聚	扶苏以数谏故	3, 3	3, 3	f
叱吒则风云变色	于其身也，则耻师焉	2, 2	5, 5	f
此之谓大丈夫	予谓菊，花之隐逸者也	1, 1	5, 5	f
亲逐而君，尔父之厉。是之不忧，而何以田为？	既云血化，安有鬼为？	19, 19	8, 8	t
挟飞仙以遨游	余以乾隆三十九年十二月	3, 3	1, 1	f
叟指妇云：‘此为老荆。’	孰为盾而忍弑其君者乎？	7, 7	1, 1	f
顺日拾桑椹	吾日三省吾身	1, 1	1, 1	t
愿君顾先王之宗庙，姑反国统万人乎！	她对你不是挺近乎的么？	15, 15	7, 7	f
含笑即为妇人，蹙面即为老翁，踞地即为小儿，执杖即成林木。	人之为言，苟亦无信。	3, 3	2, 2	f
板桥幼随其父学	其真无马邪	4, 4	0, 0	f
为𫄨为绤，服之无斁。	岂薪槱之道未弘？为网罗之目尚简？	0, 0	8, 8	f
然其邑彭君幼远犹望焉	唯倜傥非常之人称焉	9, 9	8, 8	t
天下雷行，物与无妄。	当若子之不事父，弟之不事兄，臣之不事君也，故天下之君与谓之不祥者。	6, 6	26, 26	t
小人之学也，入乎耳，出乎口。口耳之间则四寸耳，曷足以美七尺之躯哉。	这两句文虽甚浅，其意则深。	18, 18	10, 10	f
晋太傅安九世孙也	鲲之大，不知其几千里也	7, 7	10, 10	f
边遽乃至。	款乃，棹船相应声。	2, 2	1, 1	t
随身衣食，悉仰于官	事无大小，悉以咨之	5, 5	5, 5	t
及公私兴造	宫妇左右莫不私王	2, 2	6, 6	f
抱铨坐膝下读之	为宫室之美	6, 6	3, 3	f
所欲，与之聚之；所恶，勿施。	﹝邢夫人﹞少不得进来，先与贾母请安。	3, 3	12, 12	f
古者天下之人爱戴其君，比之如父，拟之如天，诚不为过也。	其为后世昭前之令闻也，使长监于世。	23, 23	1, 1	f
邻国之民不加少，寡人之民不加多，何也？	均之二策，宁许以负秦曲	7, 7	4, 4	f
单于自度战不能与汉兵。	视中国为不足与，书辞悖嫚，多须求。	7, 7	6, 6	t
玄之又玄。	待而后生，莫之知德；待之后死，莫之能怨。	1, 1	6, 6	t
怕则怕，追锋征起。	忧则忧鸾孤凤单，愁则愁月缺花残，为则为俏冤家。	1, 1	1, 1	t
以明天诛	以是陛下疑于信贤	0, 0	0, 0	f
一狼径去	衔之而去	3, 3	3, 3	t
陈涉者，阳城人也，字涉。	有蒋氏者，专其利三世矣。	2, 2	3, 3	t
民春以力耕，暑以强耘，秋以收敛，冬间无事，以伐林而积之。	内难而能正其志，箕子以之。	2, 2	10, 10	t
肃王不视，且听且行，若不经意。	这许多年来，就靠着这种指引，我们的人民且战且走，且走且战，一直走到胜利，走到今天。	5, 5	19, 19	t
夫能之为言，已定之称。	各以事牵，不可合并，其于人人，非足下之为见，而日与之处，足下知吾心乐否也！	3, 3	19, 19	t
鲍叔终善遇之	择其善者而从之	5, 5	6, 6	f
悟已往之不谏	不知东方之既白	3, 3	4, 4	t
及其所之既倦	吾欲之南海，何如	3, 3	2, 2	t
言我幼稚之时，庶几于无所为。谓军役之事也。	凡工贾胥市，臣仆州里，俾无交为。	12, 12	14, 14	t
人未之奇	句读之不知	2, 2	2, 2	f
君子是以知秦穆公之为君也，举人之周也，与人之壹也。	渔父见而问之曰：‘子非三闾大夫与？何故至于斯？’	19, 19	15, 15	f
江、淮故称富庶	故积有今日之盛	3, 3	0, 0	f
夏后氏祭其暗，殷人祭其阳，周人祭日，以朝及暗。	故汤之放桀也，非其逐之鸣条之时也；武王之诛纣也，非以甲子之朝而后胜也。	4, 4	8, 8	t
严氏见说儿子头有了，心中欢喜，随即安排酒饭，管待二人，与了一千贯赏钱。	争得大裘长万丈，与君都盖洛阳城。	27, 27	8, 8	f
愿为记之	为刎颈之交	3, 3	3, 3	f
不厌其天，不忽于人。	齐赵陪位于前，韩魏翼卫其后。	2, 2	11, 11	t
君爱宛甚，何不一为酒其家？陈奇猷集释引太田方曰：为酒，置酒也。	荒政之施，莫此为大。	8, 8	7, 7	f
王符之为《潜夫论》也，仲长统之造《昌言》也，崔寔之述《政论》也，皆辨章功实，而深嫉浮淫靡靡，比于《五蠹》。	非之来也，未必不以其能存韩也，为重于韩也。	3, 3	15, 15	f
夫古之为臣者，于此乎？于彼乎？	容与乎阳林，流眄乎洛川。	9, 9	2, 2	f
乃以聘礼还之夫家。	此之树上将生美果。	5, 5	1, 1	f
蕃居太学，诸生不为非义。	大率义之所在，毅然必为。	8, 8	10, 10	t
叟指妇云：‘此为老荆。’	三年，羽数击绝汉甬道，汉王食乏，请和，割荥阳以西为汉。	7, 7	24, 24	f
朝夕与参政事	尝从大主与燕王会境上	2, 2	4, 4	f
遂反溯流逆上矣	肃遂拜蒙母	0, 0	1, 1	t
故民入川泽山林，不逢不若，魑魅罔两，莫能逢之。	上天之意：视斯民之困苦，若不得不雨；视士大夫之骄奢，若不可雨，其徘徊于两歧之间乎？	11, 11	12, 12	f
绍复先王之大业。	古之学者必有师。	4, 4	1, 1	t
愿终守之	已面之细柳军	3, 3	2, 2	f
匪且有且，匪今斯今，振古如兹。	裾裾，盛服貌。草之盛曰萋萋，服之盛曰裾裾，人之盛曰萋且，其义一也。	1, 1	26, 26	f
公仲曰：‘子以秦为将救韩乎？其不乎？’	：呜呼！其信然耶？其梦耶？其传之非真实耶？	14, 14	4, 4	t
子产而死，谁其嗣之？	周公而非圣人则可，周公而圣人也，岂为之哉！	2, 2	2, 2	t
里克、邳郑欲内重耳，以三公子之徒作乱。	王诱妾以儿来，寻逐妾，杀儿，焚之。	10, 10	3, 3	t
虑之以谋，计之以数，为之以渐，则其为甚易也。	为归汶阳之田故，诸侯贰于晋。	10, 10	0, 0	f
此之树上将生美果。	晋侯赏从亡者，介之推不言禄。	1, 1	8, 8	t
虽令不从	一狼仍从	3, 3	3, 3	f
郑以救公误之，遂失秦伯。	以不能取容当世，故终身不仕。	1, 1	0, 0	t
虽行不轨如厉王者，令不肯听，召之安可致乎？	他们是农民中极艰苦者，极易接受革命的宣传。	7, 7	9, 9	t
先生不羞，乃有意欲为收责于薛乎？	问今是何世，乃不知有汉，无论魏晋。	5, 5	6, 6	t
故思与吾子究其说	夫六国与秦皆诸侯	2, 2	3, 3	f
河出图，洛出书，圣人则之。	故其勒御部众，拟则中国。	10, 10	8, 8	t
每至于族……视为止，行为迟，动刀甚微。	然孔子修道鲁卫之间，教化洙泗之上，弟子不为变，当世不为治，鲁国之削滋甚。	7, 7	20, 20	t
知人者智，自知者明。	罕有知音者，空劳流水声。	2, 2	4, 4	t
王翦曰：‘大王必不得已用臣，非六十万人不可。’始皇曰：‘为听将军计耳。’	犀首与张寿为怨，陈需新入，不善犀首，因使人微杀张寿。	28, 28	5, 5	f
其心休休焉，其如有容焉。	交焉而争，睽焉而斗。	4, 4	1, 1	t
﹝烈﹞少时本太学书生，学无不览，常以人谈论五经百家之言，无不该博。	以不能取容当世，故终身不仕。	17, 17	0, 0	f
忽然，诗人从中出现了，由小而大，由远而近。	由春而夏，由秋而冬；一而再，再而三。	13, 13	2, 2	t
焉得谖草？言树之背。	臣非礼之禄，虽万锺不受，若申其志，虽箪食不厌也，陛下焉能富臣，焉能贫臣？	0, 0	26, 26	t
夏后氏祭其暗，殷人祭其阳，周人祭日，以朝及暗。	齐赵陪位于前，韩魏翼卫其后。	4, 4	11, 11	t
虽乡之所谓奇胜，何以加此登高而招	臂非加长也，而见者远	14, 14	6, 6	f
狂童之狂也且。	休休休便休，美底交他且。	5, 5	10, 10	t
又杂植兰桂竹木于庭	室西连于中闺	7, 7	3, 3	f
即于州东南金华山观读书	三顾臣于草庐之中	1, 1	3, 3	t
为者，治也。	君爱宛甚，何不一为酒其家？陈奇猷集释引太田方曰：为酒，置酒也。	0, 0	8, 8	f
至丹以荆卿为计，始速祸焉	余嘉其能行古道，作《师说》以贻之	2, 2	13, 13	f
丞相自若也	未若柳絮因风起	3, 3	1, 1	f
这期间，不顾一切阻挠以身作则做一个开路先锋的便是许倩如。	山不在高，有仙则名；水不在深，有龙则灵。	13, 13	7, 7	f
不赂者以赂者丧	秦以攻取之外	3, 3	1, 1	f
黍不为黍，不能蕃庑。	众谓当尔，臣为不然。	2, 2	6, 6	f
居庙堂之高则忧其民	穷则独善其身	7, 7	4, 4	t
召而见之，则所梦也。	折过墙隅，迷其所往。	6, 6	7, 7	t
虽无德与女，式歌且舞。	肃王不视，且听且行，若不经意。	8, 8	5, 5	t
康之由，革弊兴利	夫人之相与，俯仰一世	3, 3	5, 5	f
立天之道曰阴与阳，立地之道曰柔与刚，立人之道曰仁与义。	五十不从力政，六十不与服戎，七十不与宾客之事。	6, 6	10, 10	f
禹曰：‘何？’皋陶曰：‘宽而栗，柔而立……刚而塞，彊而义。’	夫子何哂由也？	4, 4	2, 2	f
奚以知其然也	项王未有以应	1, 1	4, 4	f
驴不胜怒，蹄之。	警吏追之，逸其三。	6, 6	3, 3	t
而书诸绅	无从致书以观	1, 1	3, 3	f
已而！已而！今之从政者殆而！	春蛾出蛹，修眉扬而！	1, 1	8, 8	t
天且弗违，而况于人乎	休休休便休，美底交他且。	1, 1	10, 10	f
若使襄年四十而卑辱	其翼若垂天之云	0, 0	2, 2	f
明悟托生与本州……后出家为僧，取名佛印。	秦伯纳女五人，怀嬴与焉。	4, 4	9, 9	f
裔焉大国，灭之将亡。	五色、五声、五臭、五味，凡四类，自然存焉天地之间而不期为人用。	1, 1	19, 19	t
公仲曰：‘子以秦为将救韩乎？其不乎？’	今老邪？其欲干酒肉之味邪？其寡人亦有社稷之福邪？	14, 14	4, 4	t
以邦事作龟之八命：一曰征，二曰象，三曰与。	与其进也，不与其退也。	19, 19	0, 0	f
祗辱于奴隶人之手	庄子与惠子游于濠梁之上	6, 6	9, 9	t
而仍其姓	蟹六跪而二螯	0, 0	3, 3	f
敬慎威仪，为民之则。	俯贻则于来叶，仰观象于古人。	8, 8	2, 2	t
诸守将弃城遁，并按其罪	继而以吴民之乱请于朝，按诛五人	8, 8	11, 11	f
诚如是，则霸业可成，汉室可兴矣。	纣杀王子比干而不悔，身死则国亡。	4, 4	12, 12	f
管仲之谋也	为人谋而不忠乎	3, 3	2, 2	t
所与游者，王参元、杨敬之、权璩、崔植为密。	为其来，于其来也。古者或谓于曰为，于犹为也。	18, 18	0, 0	f
为文无出相如右，谋帅难居郤縠先。	钱先生尚为此言，在学生一发可知。	0, 0	4, 4	t
安见方六七十如五六十而非邦也者？	孟尝君忧之，问左右：‘何人可使收债于薛者？’	14, 14	19, 19	t
田氏视之	众客和之如响	3, 3	3, 3	t
与其进也，不与其退也。	谁能刻镂此？公输与鲁班。	0, 0	8, 8	f
乐土乐土，爰得我所。	老子曰：‘子自楚之所来乎？’	8, 8	9, 9	t
不如与魏以劲之。	齐人无以仁义与王言者，岂以仁义为不美也？	2, 2	6, 6	f
吾不与祭，如不祭。	五十不从力政，六十不与服戎，七十不与宾客之事。	2, 2	10, 10	t
自问其才能学幕否耶	其远而无所至极邪	2, 2	0, 0	f
为文无出相如右，谋帅难居郤縠先。	长为南山固，永与朝日明。	0, 0	1, 1	f
孰为盾而忍弑其君者乎？	众谓当尔，臣为不然。	1, 1	6, 6	t
室西连于中闺	鸡栖于厅	3, 3	2, 2	f
余为伯儵，余，而祖也。	由此一念，又不得居此。复堕下界，且结良缘。或为天，或为人，决再相见，好合如旧。	1, 1	22, 22	f
上举一与民，民倍主位向私交。	李逵这个兄弟，此去必然有失。不知众兄弟们，谁是他乡中人？可与他那里探听个消息。	3, 3	29, 29	t
只消山水光中，无事过者一夏。	臣奉玉皇敕，交陛下受者六般大礼。	10, 10	10, 10	t
嗟我妇子，曰为改岁，入此室处。	今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	6, 6	28, 28	t
以画竹，兰为长。	策之不以其道。	7, 7	6, 6	f
乃记之而去	孔子云：何陋之有	2, 2	6, 6	f
请以赵十五城为秦王寿	身死人手，为天下笑者，何也？	6, 6	5, 5	f
有典有则，贻厥子孙。	辩方位而正则，五精帅而来摧。	3, 3	5, 5	t
伥伥无所依	不如须臾之所学也	3, 3	5, 5	t
故幸而得免	鸣之而不能通其意	2, 2	2, 2	f
以若所为，求若所欲，犹缘木而求鱼也。	日月逾迈，若弗云来。	1, 1	5, 5	f
一怒而诸侯惧	溪深而鱼肥	2, 2	2, 2	f
于是二子愀然改容，超若自失。	山群披风方穆若，花时分袂更凄然。	10, 10	6, 6	t
为归汶阳之田故，诸侯贰于晋。	雷横兄弟，他自犯了该死的罪，我因义气放了他，出头不得，上山入伙，我亦为他配在这里。	0, 0	34, 34	t
乃取一葫芦置于地	乃丹书帛曰“陈胜王”	0, 0	0, 0	t
然则曷以禄夫子	还军霸上，以待大王来	3, 3	5, 5	f
尔丕克远省，尔知宁王若勤哉！	以若所为，求若所欲，犹缘木而求鱼也。	10, 10	1, 1	t
善人为邦百年，亦可以胜残去杀矣。	等袁老爷回来，把我送上门去，我自有好话为你，或者连那场人命都解散了，也不可知。	2, 2	19, 19	f
余谓童子：‘此何声也？汝出视之。’	朔来朔来，受赐不待诏，何无礼也！拔剑割肉，壹何壮也！	7, 7	11, 11	f
不赂者以赂者丧	使六国各爱其人，则足以拒秦	3, 3	10, 10	f
于三月十五日，天子亲到御园，向东南方打其一弹。	我当年同兄弟阮肇上天台山采药，只为日暮，迷其归路。	19, 19	21, 21	t
今婴且可以回而求福乎？	我替俺哥哥那肐膊还疼不过来，且有功夫为嫂子哩！	2, 2	14, 14	t
周公而非圣人则可，周公而圣人也，岂为之哉！	舒而脱脱兮，无感我帨兮，无使尨也吠。	2, 2	1, 1	f
彼候人兮，何戈与祋。	尝至市贸甑，何担堕地坏之，径去不顾。	5, 5	6, 6	t
令民家有三年畜蔬食，以备湛旱、岁不为。	她并没为这秋日的风景引动。	17, 17	3, 3	f
所与游者，王参元、杨敬之、权璩、崔植为密。	荒政之施，莫此为大。	18, 18	7, 7	t
寻病终	遂寻洞入	0, 0	1, 1	f
望时而待之，孰与应时而使之！	风雨罢劳，饥渴不困，中国之人弗与也：此匈奴之长技也。	7, 7	15, 15	t
其皆出于此乎	授之书而习其句读者	0, 0	5, 5	f
其忠武之流亚与	其皆出于此乎	0, 0	0, 0	t
故忠臣也者，能纳善于君，不能与君陷于难。	数日，号令召三老、豪杰与皆来会计事。	14, 14	11, 11	t
愿得侍议于前乃	设九宾礼于庭	4, 4	4, 4	t
王符之为《潜夫论》也，仲长统之造《昌言》也，崔寔之述《政论》也，皆辨章功实，而深嫉浮淫靡靡，比于《五蠹》。	他年我若为青帝，报与桃花一处开。	3, 3	4, 4	f
余曾注谢皋羽《西台恸哭记》，以未得见张孟兼注为恨，曹叔则出其注示之，则颇疏诞，余之注若未可废也。	肥牛之腱，臑若芳些。	42, 42	6, 6	f
子路入，及门，公孙敢阖门，曰：‘毋入为也！’	然孔子修道鲁卫之间，教化洙泗之上，弟子不为变，当世不为治，鲁国之削滋甚。	18, 18	20, 20	f
以头抢地尔	不以物喜	0, 0	1, 1	f
若徇众人之好而自贬其学	皆若空游无所依	0, 0	1, 1	f
其行也，集先生之诗若文若干卷，曰《梅西集》，属余序。	肥牛之腱，臑若芳些。	9, 9	6, 6	f
汝曹杀之者为负天	引以为流觞曲水	5, 5	2, 2	f
于时王敦擅权，嫌忌士望	夫见无礼于其君者	0, 0	4, 4	f
若闻蔡将先卫，信乎？	余曾注谢皋羽《西台恸哭记》，以未得见张孟兼注为恨，曹叔则出其注示之，则颇疏诞，余之注若未可废也。	0, 0	42, 42	t
饭牛于车下	礼之于朝	2, 2	2, 2	t
乃重修岳阳楼	乃不知有汉，无论魏晋	0, 0	0, 0	f
为此行也，荆败我，诸侯必叛之。	孙叔敖疾，将死，戒其子曰：‘王亟封我矣，吾不受也。为我死，王则封汝。汝必无受利地！’	0, 0	25, 25	t
所与游者，王参元、杨敬之、权璩、崔植为密。	失者片时，得者千古，真不大为得计乎？	18, 18	13, 13	f
凡有四端于我者，知皆扩而充之矣，若火之始然，泉之始达。	在这样的天地的全局里，地球已若一微尘人更数不上了，只好算微尘之微尘吧！	16, 16	14, 14	t
佛书以一条为一则。	我们乡下，流行一则笑话。	7, 7	8, 8	t
今已有数万之众者也，陶诞比周以争与。	其曾任五品已上清资官以礼去职者，所司具录名奏，老疾不堪厘务者与致仕。	16, 16	30, 30	f
今老邪？其欲干酒肉之味邪？其寡人亦有社稷之福邪？	浩歌起舞夜何其？北斗磊落明河移。	4, 4	6, 6	f
日月逾迈，若弗云来。	出涕沱若，戚嗟若。	5, 5	3, 3	f
汝万民乃不生生，暨予一人猷同心。	思乃精，志之荣。	3, 3	1, 1	t
亲逐而君，尔父之厉。是之不忧，而何以田为？	君以郡败吾章，已得如意，欲复亡为？	19, 19	15, 15	t
寒往则暑来，暑往寒来。	既其出，则或咎其欲出者。	2, 2	4, 4	t
又与今人之贱人，执其兵刃毒药水火，以交相亏贼，此又天下之害也。	所欲，与之聚之；所恶，勿施。	1, 1	3, 3	f
为我吊望诸君之墓，而观于其市，复有昔时屠狗者乎！	死之长短而在宗祝，则谁不择良宗祝而择寿也？	9, 9	4, 4	f
以策干荆帅孟珙请自效	以中有足乐者	0, 0	0, 0	f
使人称谢：“皇帝成劳将军。”	秦王色挠，长跪而谢之	3, 3	8, 8	f
臣非礼之禄，虽万锺不受，若申其志，虽箪食不厌也，陛下焉能富臣，焉能贫臣？	康公之母诚贤耶？则宜以淫荒失度命其子，焉用惧之以数？	26, 26	19, 19	t
自魏其、武安之厚宾客，天子常切齿。	晋侯赏从亡者，介之推不言禄。	6, 6	8, 8	f
谁能刻镂此？公输与鲁班。	渔父见而问之曰：‘子非三闾大夫与？何故至于斯？’	8, 8	15, 15	f
善不可失，恶不可长，其陈桓公之谓乎！	人或说秦昭王曰：‘孟尝君贤，而又齐族也，今相秦，必先齐而后秦，秦其危矣。’	10, 10	32, 32	t
昔吾有先正，其言明且清，国家以宁，都邑以成，庶民以生。	每有大繇役及丧，梁尝主办，兵法部勒宾客子弟，以知其能，后果举事。按以	14, 14	22, 22	t
臣死且不避，卮酒安足辞！	裾裾，盛服貌。草之盛曰萋萋，服之盛曰裾裾，人之盛曰萋且，其义一也。	2, 2	26, 26	f
陈涉少时，尝与人佣耕。	在吴洪家里兴妖，并驼献岭上为怪的，都与我捉来！	6, 6	18, 18	t
夫种麦而得麦，种稷而得稷，人不怪也。	忽然，诗人从中出现了，由小而大，由远而近。	3, 3	13, 13	f
以次遍历诸番国	不以物喜，不以己悲	0, 0	6, 6	f
防事之未萌，避难于无形。	辽已转危为安，臣且之生致死。	2, 2	9, 9	t
好令京城少年为妇人服饰，入殿歌舞，与后宫观之。	虏乘其隙也，连破州邑，遂越魏犯澶，百姓骚然。天子为戎衣济河，而虏之谋臣射死，兵遂解去。	6, 6	24, 24	t
小人之学也，入乎耳，出乎口。口耳之间则四寸耳，曷足以美七尺之躯哉。	怕则怕，追锋征起。	18, 18	1, 1	t
王于兴师，修我戈矛，与子同仇。	孝于惟孝，友于兄弟，施于有政。	1, 1	1, 1	t
且吾之小忿	臣死且不避	0, 0	2, 2	f
陛下安所用之	严大国之威以修敬也	5, 5	3, 3	f
非金钱无以行之	皆以美于徐公	4, 4	1, 1	f
钱先生尚为此言，在学生一发可知。	今二子者，君生则纵其惑，死又益其侈，是弃君于恶也，何臣之为？	4, 4	28, 28	f
以给大众至通州，	几以不纳死	0, 0	1, 1	f
邻国之民不加少，寡人之民不加多，何也？	杳不知其所之也。	17, 17	6, 6	f
视中国为不足与，书辞悖嫚，多须求。	﹝邢夫人﹞少不得进来，先与贾母请安。	6, 6	12, 12	f
吾所以有天下者何？项氏之所以失天下者何？	天下兵又动，太平竟何时？	7, 7	9, 9	t
夫子何哂由也？	赐也何敢望回？	2, 2	2, 2	f
能进不能退，君无所辱命。	窃自恕，而恐太后玉体之有所郤也。	8, 8	12, 12	t
羯胡事主终无赖，词客哀时且未还。	梦境此身能且在，明年寒食更应寻。	12, 12	5, 5	t
以衾拥覆	虽乘奔御风不以疾也	0, 0	6, 6	f
仓廪实而知礼	节蟹六跪而二螯	3, 3	4, 4	f
使天下为善者可而劝也，为暴者可而沮也。	而，犹以也，言谁可以为之也。古者而与以同义，故可以或曰可而。	7, 7	0, 0	t
或出入风议，或靡事不为。	子墨子解带为城，以牒为械。	10, 10	5, 5	f
可计日而待也	魏日以削	2, 2	1, 1	f
然而隐忍以行	既而以吴民之乱请于朝	4, 4	2, 2	f
太平之世，家为君子，人有礼仪，父不失礼，子不废行。	等袁老爷回来，把我送上门去，我自有好话为你，或者连那场人命都解散了，也不可知。	6, 6	19, 19	f
秦以城求璧而赵不许，曲在赵；赵予璧而秦不予赵城，曲在秦。	这庄的人忙而不乱。	5, 5	5, 5	t
此非不足君所乎？	卫太子为江充所败。	5, 5	6, 6	f
